Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_geographiques_x,coordonnees_geographiques_y
24442,ST LEON SUR L ISLE,24110,,ST LEON SUR L ISLE,45.117191028,0.499704989
24448,ST MARTIAL D ALBAREDE,24160,,ST MARTIAL D ALBAREDE,45.32116761,1.037483695
24473,STE ORSE,24210,,STE ORSE,45.204972959,1.0726395
24479,ST PARDOUX LA RIVIERE,24470,,ST PARDOUX LA RIVIERE,45.50264689,0.74858178
24487,ST PIERRE D EYRAUD,24130,,ST PIERRE D EYRAUD,44.873781709,0.322222423
24488,ST POMPONT,24170,,ST POMPONT,44.714665518,1.135777327
24489,ST PRIEST LES FOUGERES,24450,,ST PRIEST LES FOUGERES,45.541103965,1.023793051
24490,ST PRIVAT EN PERIGORD,24410,ST PRIVAT DES PRES,ST PRIVAT EN PERIGORD,45.226094001,0.209230273
24492,STE RADEGONDE,24560,,STE RADEGONDE,44.684747696,0.67776301
24498,ST SAUD LACOUSSIERE,24470,,ST SAUD LACOUSSIERE,45.536974635,0.839666693
24499,ST SAUVEUR,24520,,ST SAUVEUR,44.873570881,0.583395088
24501,ST SEURIN DE PRATS,24230,,ST SEURIN DE PRATS,44.832632585,0.068201438
24504,ST SULPICE DE ROUMAGNAC,24600,,ST SULPICE DE ROUMAGNAC,45.199621472,0.396112586
24507,STE TRIE,24160,,STE TRIE,45.293019794,1.212299408
24513,ST VINCENT SUR L ISLE,24420,,ST VINCENT SUR L ISLE,45.241781408,0.899833611
24515,SALAGNAC,24160,,SALAGNAC,45.315063084,1.211430345
24517,SALLES DE BELVES,24170,,SALLES DE BELVES,44.717029314,0.999559092
24518,SALON,24380,,SALON,45.028404445,0.774710333
24540,SORGES ET LIGUEUX EN PERIGORD,24420,SORGES,SORGES ET LIGUEUX EN PERIGORD,45.294059277,0.845328736
24549,THENAC,24240,PUYGUILHEM,THENAC,44.745775984,0.354529054
24567,VAUNAC,24800,,VAUNAC,45.369526829,0.867339558
24572,VERGT DE BIRON,24540,,VERGT DE BIRON,44.636472604,0.849527957
24581,VILLAMBLARD,24140,,VILLAMBLARD,45.027636406,0.558137524
25001,ABBANS DESSOUS,25320,,ABBANS DESSOUS,47.133644066,5.872795299
25004,ABBEVILLERS,25310,,ABBEVILLERS,47.427178279,6.922075563
25026,ARC SOUS MONTENOT,25270,,ARC SOUS MONTENOT,46.915171749,6.005864119
25033,AUTECHAUX ROIDE,25150,,AUTECHAUX ROIDE,47.389276318,6.810998645
25036,AVANNE AVENEY,25720,AVENEY,AVANNE AVENEY,47.201655108,5.955762199
25047,BAUME LES DAMES,25110,CHAMPVANS LES BAUME,BAUME LES DAMES,47.354300319,6.34312446
25051,BELLEHERBE,25380,DROITFONTAINE,BELLEHERBE,47.263740562,6.650637647
25053,BELVOIR,25430,,BELVOIR,47.320330835,6.616289923
25054,BERCHE,25420,,BERCHE,47.465980255,6.746962924
25055,BERTHELANGE,25410,,BERTHELANGE,47.201214992,5.780426556
25056,BESANCON,25000,,BESANCON,47.255181494,6.019309828
25065,BLARIANS,25640,,BLARIANS,47.411804323,6.178688683
25077,LA BOSSE,25210,,LA BOSSE,47.1437117,6.64898873
25078,BOUCLANS,25360,VAUCHAMPS,BOUCLANS,47.244707947,6.235312183
25083,BOURNOIS,25250,,BOURNOIS,47.488558803,6.49702847
25084,BOUSSIERES,25320,,BOUSSIERES,47.151628838,5.901267004
25086,BRAILLANS,25640,,BRAILLANS,47.31222585,6.086497911
25090,BRERES,25440,,BRERES,47.05776022,5.863897361
25095,BRETONVILLERS,25380,,BRETONVILLERS,47.215946125,6.617164131
25096,BREY ET MAISON DU BOIS,25240,,BREY ET MAISON DU BOIS,46.746807485,6.241344569
25107,CENDREY,25640,,CENDREY,47.398298953,6.245193749
25112,CHALEZEULE,25220,,CHALEZEULE,47.256765757,6.066057384
25115,CHAMPAGNEY,25170,,CHAMPAGNEY,47.254901313,5.892782613
25121,CHAPELLE DES BOIS,25240,,CHAPELLE DES BOIS,46.606943416,6.108095211
25127,CHARQUEMONT,25140,,CHARQUEMONT,47.201962155,6.842410599
25127,CHARQUEMONT,25140,LE BOULOIS,CHARQUEMONT,47.201962155,6.842410599
25129,CHASSAGNE ST DENIS,25290,,CHASSAGNE ST DENIS,47.083352652,6.111262051
25139,LA CHAUX,25650,,LA CHAUX,47.019312756,6.414706314
25149,CHENECEY BUILLON,25440,,CHENECEY BUILLON,47.138387489,5.974503724
25152,LA CHEVILLOTTE,25620,,LA CHEVILLOTTE,47.22051727,6.156411489
25153,CHEVROZ,25870,,CHEVROZ,47.331321615,5.999890873
25170,COURCELLES LES MONTBELIARD,25420,,COURCELLES LES MONTBELIARD,47.49512739,6.78467435
25179,LE CROUZET,25240,,LE CROUZET,46.706754309,6.131650462
25184,CUSE ET ADRISANS,25680,,CUSE ET ADRISANS,47.483413505,6.389118261
25187,DAMBELIN,25150,,DAMBELIN,47.369184131,6.667526827
25190,DAMPIERRE LES BOIS,25490,,DAMPIERRE LES BOIS,47.50706732,6.915935431
25202,DOMPIERRE LES TILLEULS,25560,,DOMPIERRE LES TILLEULS,46.886896327,6.163811583
25207,DUNG,25550,,DUNG,47.505908983,6.745592847
25211,ECHEVANNES,25580,,ECHEVANNES,47.070803178,6.236268823
25215,L ECOUVOTTE,25640,,L ECOUVOTTE,47.344156517,6.252960505
25218,EPENOUSE,25530,,EPENOUSE,47.213281121,6.397455452
25221,ESNANS,25110,,ESNANS,47.333337341,6.323316241
25222,ETALANS,25580,,ETALANS,47.165237266,6.253709669
25228,ETUPES,25460,,ETUPES,47.506174565,6.87418589
25241,FLAGEY,25330,,FLAGEY,47.047104227,6.111753757
25245,FONTAIN,25660,,FONTAIN,47.190482288,6.031784871
25256,FRAMBOUHANS,25140,,FRAMBOUHANS,47.200359222,6.777178435
25258,FRANOIS,25770,,FRANOIS,47.225194306,5.925559392
25266,GENEY,25250,,GENEY,47.483089214,6.565421519
25269,GERMONDANS,25640,,GERMONDANS,47.414083595,6.20027243
25275,GLERE,25190,,GLERE,47.348257334,6.983756337
25279,GOUHELANS,25680,,GOUHELANS,47.454215945,6.357158985
25282,GOUX LES USIERS,25520,,GOUX LES USIERS,46.981021878,6.294050399
25295,LES GRANGETTES,25160,,LES GRANGETTES,46.832363933,6.315441847
25299,GUILLON LES BAINS,25110,,GUILLON LES BAINS,47.315762888,6.394032102
25300,GUYANS DURNES,25580,,GUYANS DURNES,47.129544672,6.243733817
25301,GUYANS VENNES,25390,,GUYANS VENNES,47.167578551,6.583712926
25309,HOUTAUD,25300,,HOUTAUD,46.911849921,6.301140834
25313,HYEVRE PAROISSE,25110,,HYEVRE PAROISSE,47.374017986,6.43290148
25313,HYEVRE PAROISSE,25110,BOIS LA VILLE,HYEVRE PAROISSE,47.374017986,6.43290148
25328,LARNOD,25720,,LARNOD,47.178626281,5.973427465
25331,LAVANS VUILLAFANS,25580,,LAVANS VUILLAFANS,47.08029646,6.25790085
25334,LEVIER,25270,,LEVIER,46.959668626,6.11213352
25349,LORAY,25390,,LORAY,47.159449996,6.496787846
25350,LOUGRES,25260,,LOUGRES,47.471561341,6.683822844
25357,MAISONS DU BOIS LIEVREMONT,25650,,MAISONS DU BOIS LIEVREMONT,46.979971046,6.413893013
25357,MAISONS DU BOIS LIEVREMONT,25650,LIEVREMONT,MAISONS DU BOIS LIEVREMONT,46.979971046,6.413893013
25366,MANCENANS LIZERNE,25120,,MANCENANS LIZERNE,47.25848706,6.77436117
25371,MAZEROLLES LE SALIN,25170,,MAZEROLLES LE SALIN,47.244250233,5.865925367
25372,MEDIERE,25250,,MEDIERE,47.463207849,6.602536929
25375,LES MONTS RONDS,25660,MEREY SOUS MONTROND,LES MONTS RONDS,47.163249504,6.064002076
25382,MONCEY,25870,,MONCEY,47.361799381,6.135551844
25384,MONDON,25680,,MONDON,47.448522447,6.312905664
25393,MONTECHEROUX,25190,,MONTECHEROUX,47.348726264,6.798454213
25401,MONTIVERNAGE,25110,,MONTIVERNAGE,47.311241144,6.421898621
25402,MONTJOIE LE CHATEAU,25190,,MONTJOIE LE CHATEAU,47.346058707,6.897284926
25404,MONTMAHOUX,25270,,MONTMAHOUX,46.983214277,6.032936961
25405,MONTPERREUX,25160,,MONTPERREUX,46.820708517,6.344467437
25416,MYON,25440,,MYON,47.009644779,5.939465516
25417,NAISEY LES GRANGES,25360,,NAISEY LES GRANGES,47.208566991,6.234317116
25418,NANCRAY,25360,,NANCRAY,47.249539677,6.177531079
25419,NANS,25680,,NANS,47.476253888,6.410721751
25425,NOEL CERNEUX,25500,,NOEL CERNEUX,47.104741344,6.659243894
25430,OLLANS,25640,,OLLANS,47.42068642,6.245382003
25433,ORGEANS BLANCHEFONTAINE,25120,BLANCHEFONTAINE,ORGEANS BLANCHEFONTAINE,47.266027852,6.753618492
25450,PESSANS,25440,,PESSANS,47.073241272,5.887283561
25459,LA PLANEE,25160,,LA PLANEE,46.841870063,6.272271604
25463,PONT DE ROIDE VERMONDANS,25150,,PONT DE ROIDE VERMONDANS,47.385051549,6.762837434
25466,POUILLEY FRANCAIS,25410,,POUILLEY FRANCAIS,47.206147296,5.84278504
25469,PRESENTEVILLERS,25550,,PRESENTEVILLERS,47.501434143,6.726698642
25470,LA PRETIERE,25250,,LA PRETIERE,47.445757775,6.609667858
25474,LE PUY,25640,,LE PUY,47.345730017,6.230695456
25475,QUINGEY,25440,,QUINGEY,47.102477326,5.881250252
25478,RANDEVILLERS,25430,,RANDEVILLERS,47.307114469,6.527263125
25494,ROCHEJEAN,25370,,ROCHEJEAN,46.726566315,6.303948741
25500,RONCHAUX,25440,,RONCHAUX,47.042909007,5.903550422
25502,ROSET FLUANS,25410,,ROSET FLUANS,47.153801543,5.832528905
25505,ROUGEMONT,25680,,ROUGEMONT,47.479650275,6.347947078
25512,LE RUSSEY,25210,,LE RUSSEY,47.155171773,6.735197536
25513,STE ANNE,25270,,STE ANNE,46.950284689,5.984155982
25517,ST GORGON MAIN,25520,,ST GORGON MAIN,47.017102291,6.335944718
25523,STE MARIE,25113,,STE MARIE,47.501805036,6.694864462
25524,ST MAURICE COLOMBIER,25260,COLOMBIER CHATELOT,ST MAURICE COLOMBIER,47.43178917,6.65022211
25529,SANCEY,25430,SANCEY LE LONG,SANCEY,47.293416609,6.5715831
25533,SARAZ,25330,,SARAZ,46.992522529,5.974924403
25538,SECHIN,25110,,SECHIN,47.339600802,6.285766154
25539,SELONCOURT,25230,,SELONCOURT,47.457162512,6.864301594
25545,SILLEY AMANCEY,25330,,SILLEY AMANCEY,47.033276121,6.136438387
25559,THIEBOUHANS,25470,,THIEBOUHANS,47.271229264,6.843904415
25566,LA TOUR DE SCAY,25640,,LA TOUR DE SCAY,47.382347774,6.224943209
25569,TREPOT,25620,,TREPOT,47.169724476,6.169640864
25572,TROUVANS,25680,,TROUVANS,47.420121776,6.34763323
25574,UZELLE,25340,,UZELLE,47.465667182,6.442601884
25575,VAIRE,25220,ARCIER,VAIRE,47.276475492,6.152976011
25575,VAIRE,25220,VAIRE LE PETIT,VAIRE,47.276475492,6.152976011
25579,VAL DE ROULANS,25640,,VAL DE ROULANS,47.360955918,6.268618946
25588,VAUCLUSE,25380,,VAUCLUSE,47.248742495,6.690798502
25590,VAUDRIVILLERS,25360,,VAUDRIVILLERS,47.283470327,6.427787352
25604,VERNE,25110,,VERNE,47.397086282,6.351358205
25605,VERNIERFONTAINE,25580,,VERNIERFONTAINE,47.110053424,6.295130641
25607,VERNOIS LES BELVOIR,25430,,VERNOIS LES BELVOIR,47.321311767,6.640120059
01004,AMBERIEU EN BUGEY,01500,,AMBERIEU EN BUGEY,45.961048852,5.372275427
01025,BAGE DOMMARTIN,01380,BAGE LA VILLE,BAGE DOMMARTIN,46.327468413,4.966993244
01029,BEAUPONT,01270,,BEAUPONT,46.428649695,5.260337095
01033,VALSERHONE,01200,CHATILLON EN MICHAILLE,VALSERHONE,46.124111549,5.796482369
01033,VALSERHONE,01200,OCHIAZ,VALSERHONE,46.124111549,5.796482369
01033,VALSERHONE,01200,VOUVRAY,VALSERHONE,46.124111549,5.796482369
01043,BEYNOST,01700,,BEYNOST,45.839476518,4.99743421
01045,BIRIEUX,01330,,BIRIEUX,45.953187919,5.037212561
01053,BOURG EN BRESSE,01000,BROU,BOURG EN BRESSE,46.205013838,5.245593605
01056,BOYEUX ST JEROME,01640,,BOYEUX ST JEROME,46.036053911,5.463119438
01071,CESSY,01170,,CESSY,46.316089437,6.078030245
01072,CEYZERIAT,01250,,CEYZERIAT,46.183403875,5.319678283
01073,CEYZERIEU,01350,,CEYZERIEU,45.833507381,5.719105551
01079,CHAMPAGNE EN VALROMEY,01260,,CHAMPAGNE EN VALROMEY,45.93196511,5.693133119
01079,CHAMPAGNE EN VALROMEY,01260,PASSIN,CHAMPAGNE EN VALROMEY,45.93196511,5.693133119
01088,CHARNOZ SUR AIN,01800,,CHARNOZ SUR AIN,45.874182776,5.221971236
01093,CHATILLON SUR CHALARONNE,01400,,CHATILLON SUR CHALARONNE,46.122927177,4.957950327
01096,CHAVEYRIAT,01660,,CHAVEYRIAT,46.199364763,5.056028558
01100,CHEIGNIEU LA BALME,01510,,CHEIGNIEU LA BALME,45.822895805,5.604830013
01104,CHEZERY FORENS,01200,,CHEZERY FORENS,46.222560403,5.872426209
01105,CIVRIEUX,01390,,CIVRIEUX,45.922942274,4.88661781
01106,CIZE,01250,,CIZE,46.200571572,5.450819845
01107,CLEYZIEU,01230,,CLEYZIEU,45.902697686,5.432785798
01108,COLIGNY,01270,,COLIGNY,46.386677691,5.330424959
01114,CONFORT,01200,,CONFORT,46.154319846,5.832712881
01115,CONFRANCON,01310,,CONFRANCON,46.270495708,5.057684099
01118,CORBONOD,01420,,CORBONOD,45.966152692,5.789641772
01121,CORLIER,01110,,CORLIER,46.033238796,5.49675279
01127,COURMANGOUX,01370,,COURMANGOUX,46.326589431,5.355779855
01135,CROZET,01170,,CROZET,46.291682935,5.995342333
01136,CRUZILLES LES MEPILLAT,01290,,CRUZILLES LES MEPILLAT,46.221287172,4.875091409
01138,CULOZ BEON,01350,BEON,CULOZ BEON,45.856261299,5.783896526
01165,FRANCHELEINS,01090,,FRANCHELEINS,46.073642487,4.812560271
01167,GARNERANS,01140,,GARNERANS,46.21348428,4.828906909
01170,BEARD GEOVREISSIAT,01460,,BEARD GEOVREISSIAT,46.189954141,5.551650441
01173,GEX,01170,,GEX,46.347299128,6.046241081
01174,GIRON,01130,,GIRON,46.223710673,5.780900995
01180,GRILLY,01220,,GRILLY,46.331834436,6.113479251
01183,GUEREINS,01090,,GUEREINS,46.106683459,4.782509441
01185,PLATEAU D HAUTEVILLE,01110,HAUTEVILLE LOMPNES,PLATEAU D HAUTEVILLE,45.939605942,5.583780117
01199,JUJURIEUX,01640,,JUJURIEUX,46.049910068,5.410944213
01207,LAPEYROUSE,01330,,LAPEYROUSE,45.985680859,4.98170543
01224,LOYETTES,01360,,LOYETTES,45.792262182,5.217785116
01228,MAILLAT,01430,,MAILLAT,46.120131816,5.528443347
01229,MALAFRETAZ,01340,,MALAFRETAZ,46.328995834,5.143009412
01234,MARIGNIEU,01300,,MARIGNIEU,45.801447694,5.715805868
01238,MASSIEUX,01600,,MASSIEUX,45.909282243,4.826875301
01240,MATAFELON GRANGES,01580,,MATAFELON GRANGES,46.256460485,5.539445096
01240,MATAFELON GRANGES,01580,GRANGES,MATAFELON GRANGES,46.256460485,5.539445096
01245,BOHAS MEYRIAT RIGNAT,01250,BOHAS,BOHAS MEYRIAT RIGNAT,46.14240142,5.378302588
01245,BOHAS MEYRIAT RIGNAT,01250,RIGNAT,BOHAS MEYRIAT RIGNAT,46.14240142,5.378302588
01248,MIONNAY,01390,,MIONNAY,45.895925975,4.924322242
01249,MIRIBEL,01700,,MIRIBEL,45.844720633,4.940785036
01249,MIRIBEL,01700,LE MAS RILLIER,MIRIBEL,45.844720633,4.940785036
01257,MONTANGES,01200,,MONTANGES,46.17325992,5.790043812
01258,MONTCEAUX,01090,,MONTCEAUX,46.096201232,4.80371646
01261,MONTHIEUX,01390,,MONTHIEUX,45.962496016,4.945779866
01262,MONTLUEL,01120,JAILLEUX,MONTLUEL,45.88696826,5.006439066
01264,MONTRACOL,01310,,MONTRACOL,46.186589896,5.117246219
01272,NEUVILLE LES DAMES,01400,,NEUVILLE LES DAMES,46.15673792,5.009153993
01276,NIEVROZ,01120,,NIEVROZ,45.822376041,5.059412772
01277,NIVOLLET MONTGRIFFON,01230,,NIVOLLET MONTGRIFFON,45.999773507,5.458408258
01284,OZAN,01190,,OZAN,46.387267599,4.917717963
01286,PARVES ET NATTAGES,01300,PARVES,PARVES ET NATTAGES,45.731042721,5.74554129
01291,PERREX,01540,,PERREX,46.246600639,4.974132197
01305,PONT DE VAUX,01190,,PONT DE VAUX,46.442474679,4.928762619
01308,POUGNY,01550,,POUGNY,46.144939074,5.950219547
01313,PREVESSIN MOENS,01280,MOENS,PREVESSIN MOENS,46.258394588,6.072289047
01319,RELEVANT,01990,,RELEVANT,46.083987278,4.941538392
01322,REYRIEUX,01600,,REYRIEUX,45.936961491,4.828653591
01328,ROMANS,01400,,ROMANS,46.123828349,5.02137821
01330,RUFFIEU,01260,,RUFFIEU,46.004168068,5.653050149
01335,ST ANDRE LE BOUCHOUX,01240,,ST ANDRE LE BOUCHOUX,46.113278406,5.079827089
01339,ST BERNARD,01600,,ST BERNARD,45.949160246,4.741402311
01349,ST ELOI,01800,,ST ELOI,45.933000622,5.151304829
01351,ST ETIENNE SUR CHALARONNE,01140,,ST ETIENNE SUR CHALARONNE,46.146898864,4.867333819
01360,ST JEAN DE GONVILLE,01630,,ST JEAN DE GONVILLE,46.217861937,5.941584733
01364,ST JEAN SUR REYSSOUZE,01560,,ST JEAN SUR REYSSOUZE,46.397230407,5.063110246
01366,STE JULIE,01150,,STE JULIE,45.881929237,5.284256844
01371,ST MARCEL,01390,,ST MARCEL,45.948490368,4.989610452
01372,ST MARTIN DE BAVEL,01510,,ST MARTIN DE BAVEL,45.848154791,5.679072745
01393,SANDRANS,01400,,SANDRANS,46.065529744,4.982157044
01401,SERGY,01630,,SERGY,46.263126375,5.988920778
01402,SERMOYER,01190,,SERMOYER,46.498451286,4.977943541
01403,SERRIERES DE BRIORD,01470,,SERRIERES DE BRIORD,45.813182663,5.441558147
01405,SERVAS,01960,,SERVAS,46.139240323,5.179306262
01408,SIMANDRE SUR SURAN,01250,,SIMANDRE SUR SURAN,46.233965118,5.422597476
01411,SOUCLIN,01150,,SOUCLIN,45.878018555,5.430669842
01416,TENAY,01230,,TENAY,45.922821474,5.514615073
01419,THOIRY,01710,,THOIRY,46.243643952,5.965281658
01423,TOUSSIEUX,01600,,TOUSSIEUX,45.96023469,4.829116506
01426,VAL REVERMONT,01370,TREFFORT CUISIAT,VAL REVERMONT,46.285726208,5.363443289
01435,VERSONNEX,01210,,VERSONNEX,46.300064513,6.100716829
01437,VESCOURS,01560,,VESCOURS,46.474718732,5.02614741
01446,VILLENEUVE,01480,,VILLENEUVE,46.031517691,4.851344312
01447,VILLEREVERSURE,01250,,VILLEREVERSURE,46.192385749,5.394699049
01450,VILLIEU LOYES MOLLON,01800,LOYES,VILLIEU LOYES MOLLON,45.932316137,5.229523775
02005,AGUILCOURT,02190,,AGUILCOURT,49.393733209,3.967807801
02008,AIZY JOUY,02370,,AIZY JOUY,49.438697879,3.51124666
02015,ANCIENVILLE,02600,,ANCIENVILLE,49.218878777,3.208246989
02018,ANIZY LE GRAND,02320,FAUCOUCOURT,ANIZY LE GRAND,49.516096173,3.453032228
02019,ANNOIS,02480,,ANNOIS,49.719521853,3.176029474
02021,ARCHON,02360,,ARCHON,49.74412009,4.119783314
02022,ARCY STE RESTITUE,02130,BRANGES,ARCY STE RESTITUE,49.25492425,3.478630764
02023,ARMENTIERES SUR OURCQ,02210,,ARMENTIERES SUR OURCQ,49.174033511,3.387020839
02033,AUBIGNY EN LAONNOIS,02820,,AUBIGNY EN LAONNOIS,49.496989712,3.792304044
02042,AZY SUR MARNE,02400,,AZY SUR MARNE,49.004386609,3.359999375
02055,BEAUME,02500,,BEAUME,49.820841965,4.151946912
02062,BELLEAU,02400,,BELLEAU,49.083202748,3.29982845
02067,BERGUES SUR SAMBRE,02450,,BERGUES SUR SAMBRE,50.029607785,3.711923338
02070,BERNOT,02120,,BERNOT,49.878869204,3.486862327
02088,BIEVRES,02860,,BIEVRES,49.492525273,3.714128715
02093,BLERANCOURT,02300,,BLERANCOURT,49.507875635,3.15089154
02103,BOUE,02450,,BOUE,50.011550543,3.714459526
02109,LA BOUTEILLE,02140,,LA BOUTEILLE,49.878288472,3.96176401
02116,BRAYE EN THIERACHE,02140,,BRAYE EN THIERACHE,49.768049649,3.962134828
02118,BRAYE,02880,,BRAYE,49.422387936,3.376975383
02127,BRUYERES SUR FERE,02130,,BRUYERES SUR FERE,49.199671957,3.445415703
02135,BUIRONFOSSE,02620,,BUIRONFOSSE,49.958217815,3.83827898
02136,BURELLES,02140,,BURELLES,49.768802224,3.911694741
02146,CELLES LES CONDE,02330,,CELLES LES CONDE,49.01485859,3.569453258
02148,CELLES SUR AISNE,02370,,CELLES SUR AISNE,49.415647667,3.475187219
02153,CESSIERES SUZY,02320,CESSIERES,CESSIERES SUZY,49.558013373,3.48118285
02154,CHACRISE,02200,,CHACRISE,49.299932209,3.397501152
02158,CHAMOUILLE,02860,,CHAMOUILLE,49.472574306,3.670803217
02162,LA CHAPELLE SUR CHEZY,02570,,LA CHAPELLE SUR CHEZY,48.949543456,3.376327211
02164,LE CHARMEL,02850,,LE CHARMEL,49.112431003,3.541566223
02176,CHAVONNE,02370,,CHAVONNE,49.407528707,3.562380284
02177,CHERET,02860,,CHERET,49.514292728,3.686902535
02181,CHERY LES ROZOY,02360,,CHERY LES ROZOY,49.722465319,4.101513436
02182,CHEVENNES,02250,,CHEVENNES,49.818031969,3.736290274
02186,CHEZY SUR MARNE,02570,,CHEZY SUR MARNE,48.984427277,3.382357064
02189,CHIVRES EN LAONNOIS,02350,,CHIVRES EN LAONNOIS,49.626903051,3.855468948
02192,CHOUY,02210,,CHOUY,49.216959296,3.247470895
02197,CLAIRFONTAINE,02260,,CLAIRFONTAINE,49.974089631,3.986389624
02208,CONCEVREUX,02160,,CONCEVREUX,49.376787975,3.789619058
02209,CONDE EN BRIE,02330,,CONDE EN BRIE,49.00176432,3.560653495
02212,CONDREN,02700,,CONDREN,49.636851541,3.276684294
02217,COUCY LE CHATEAU AUFFRIQUE,02380,,COUCY LE CHATEAU AUFFRIQUE,49.515873452,3.315968841
02226,COURMELLES,02200,,COURMELLES,49.343552574,3.301958811
02237,CRECY SUR SERRE,02270,,CRECY SUR SERRE,49.698802025,3.62272969
02240,CROIX FONSOMME,02110,,CROIX FONSOMME,49.930902634,3.393853083
02270,DOUCHY,02590,,DOUCHY,49.794212842,3.130285722
02283,ERLON,02250,,ERLON,49.734265823,3.705372654
02286,ESQUEHERIES,02170,,ESQUEHERIES,49.982096918,3.753298573
02290,ESSOMES SUR MARNE,02400,,ESSOMES SUR MARNE,49.034382198,3.340031766
02299,EVERGNICOURT,02190,,EVERGNICOURT,49.455922988,4.036018471
02304,LA FERE,02800,,LA FERE,49.667255819,3.36930591
02307,LA FERTE MILON,02460,,LA FERTE MILON,49.176033589,3.142644717
02308,FESMY LE SART,02450,LE SART,FESMY LE SART,50.048136391,3.697870692
02310,FIEULAINE,02110,,FIEULAINE,49.901919227,3.446448275
02317,FLUQUIERES,02590,,FLUQUIERES,49.79998831,3.156044367
02323,FONTAINE UTERTE,02110,,FONTAINE UTERTE,49.925100018,3.367762239
02335,FRESSANCOURT,02800,,FRESSANCOURT,49.628047947,3.426986314
02337,FROIDESTREES,02260,,FROIDESTREES,49.942613598,3.910453621
02339,GANDELU,02810,,GANDELU,49.083044315,3.181414017
02340,GAUCHY,02430,,GAUCHY,49.823265723,3.286136508
02342,GERGNY,02260,,GERGNY,49.931502629,3.929198252
02353,GRANDLUP ET FAY,02350,,GRANDLUP ET FAY,49.650993508,3.736731258
02355,GRICOURT,02100,,GRICOURT,49.887187116,3.239360764
02358,GROUGIS,02110,,GROUGIS,49.951097233,3.530642542
02361,GUISE,02120,,GUISE,49.895664233,3.624725161
02362,GUIVRY,02300,,GUIVRY,49.65133013,3.120512948
02364,GUYENCOURT,02160,,GUYENCOURT,49.357312607,3.840901247
02370,HARGICOURT,02420,,HARGICOURT,49.966650448,3.19015454
02376,HAUTEVILLE,02120,,HAUTEVILLE,49.888857291,3.523895751
02381,HIRSON,02500,,HIRSON,49.942804665,4.104797218
02389,JAULGONNE,02850,,JAULGONNE,49.089323674,3.532106607
02390,JEANCOURT,02490,,JEANCOURT,49.928629216,3.14704793
02403,LANDIFAY ET BERTAIGNEMONT,02120,,LANDIFAY ET BERTAIGNEMONT,49.825811537,3.604339981
02418,LERZY,02260,,LERZY,49.949627733,3.881302419
02419,LESCHELLE,02170,,LESCHELLE,49.960381135,3.776678255
02425,LEUZE,02500,,LEUZE,49.857879532,4.169626267
02438,LONGPONT,02600,,LONGPONT,49.284210949,3.219848561
02439,LES SEPTVALLONS,02160,MERVAL,LES SEPTVALLONS,49.355509724,3.653403263
02446,LY FONTAINE,02440,,LY FONTAINE,49.732230817,3.311206247
02451,MAGNY LA FOSSE,02420,,MAGNY LA FOSSE,49.936255727,3.276193296
02454,LA MALMAISON,02190,,LA MALMAISON,49.517078646,4.000413236
02456,MANICAMP,02300,,MANICAMP,49.564951136,3.179497783
02461,MAREST DAMPCOURT,02300,,MAREST DAMPCOURT,49.594384228,3.147053499
02470,MARTIGNY,02500,,MARTIGNY,49.866323929,4.13399276
02472,MAUREGNY EN HAYE,02820,,MAUREGNY EN HAYE,49.540827364,3.797761356
02473,MAYOT,02800,,MAYOT,49.709478847,3.398205923
02474,MENNESSIS,02700,,MENNESSIS,49.691944029,3.274874462
02483,MEZIERES SUR OISE,02240,,MEZIERES SUR OISE,49.791684676,3.38750678
02486,MISSY LES PIERREPONT,02350,,MISSY LES PIERREPONT,49.628537529,3.784506763
02491,MONCEAU LE NEUF ET FAUCOUZY,02270,,MONCEAU LE NEUF ET FAUCOUZY,49.784245669,3.630887394
02496,MONNES,02470,,MONNES,49.145972296,3.228814357
02497,MONS EN LAONNOIS,02000,,MONS EN LAONNOIS,49.538236336,3.554174044
02499,MONTBAVIN,02000,,MONTBAVIN,49.529542724,3.512615089
02511,MONTIGNY EN ARROUAISE,02110,,MONTIGNY EN ARROUAISE,49.912004001,3.483380112
02518,MONTLEVON,02330,,MONTLEVON,48.962881745,3.5153661
02525,MORCOURT,02100,,MORCOURT,49.875885119,3.33376442
02527,MORSAIN,02290,,MORSAIN,49.461530468,3.190773035
02530,MOULINS,02160,,MOULINS,49.42040219,3.679437925
02531,MOUSSY VERNEUIL,02160,,MOUSSY VERNEUIL,49.41243455,3.636578979
02535,NAMPCELLES LA COUR,02140,,NAMPCELLES LA COUR,49.776677946,4.001545141
02539,NAUROY,02420,,NAUROY,49.95109226,3.259127291
02545,LA NEUVILLE BOSMONT,02250,,LA NEUVILLE BOSMONT,49.714499279,3.833211434
02547,LA NEUVILLE HOUSSET,02250,,LA NEUVILLE HOUSSET,49.788415895,3.731426487
02548,LA NEUVILLE LES DORENGT,02450,,LA NEUVILLE LES DORENGT,49.983119397,3.686519947
02555,NOGENT L ARTAUD,02310,,NOGENT L ARTAUD,48.942896009,3.333207104
02559,NOUVION ET CATILLON,02270,,NOUVION ET CATILLON,49.707297768,3.493588723
02563,NOYALES,02120,,NOYALES,49.907819967,3.538918361
02564,BERNOY LE CHATEAU,02200,NOYANT ET ACONIN,BERNOY LE CHATEAU,49.332192555,3.334169702
